,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
4798,s4799,TV Show,NCIS,Unknown,"mark harmon, michael weatherly, pauley perrette, david mccallum, sean murray, cote de pablo, brian dietzen, rocky carroll, lauren holly, sasha alexander, joe spano, alan dale, emily wickersham, pancho demmings",United States,2018-07-01,2017.0,TV-14,15 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Follow the quirky agents of the NCIS – the Naval Criminal Investigative Service – as they track down terrorists and other high-profile criminals.
4799,s4800,Movie,Soul Robbers,Juan Antonio de la Riva,"sofía sisniega, natasha dupeyron, ana sofía durán, javier escobar, luis gatica, juan ángel esparza, jorge luis moreno, arnulfo reyes sanchez, tizoc arroyo, josé enot, ricardo dalmacci, harding junior, claudine sosa, pablo valentín",Mexico,2018-07-01,2015.0,TV-14,88 min,"Horror Movies, International Movies","During Mexico's War of Independence, a group of men face unimaginable horrors when they attempt to steal from the seemingly helpless Cordero sisters."
4800,s4801,Movie,Tum Milo Toh Sahi,Kabir Sadanand,"nana patekar, dimple kapadia, sunil shetty, vidya malvade, rehan khan, anjana sukhani, mohnish bahl, vrajesh hirjee",India,2018-07-01,2010.0,TV-14,128 min,"Comedies, Dramas, International Movies",An astute but old-fashioned law clerk steps up to help the owner of a cafe in a legal battle that has both business and personal ramifications.
4801,s4802,Movie,What We Started,"Bert Marcus, Cyrus Saidi",unknown,United States,2018-07-01,2017.0,TV-MA,96 min,"Documentaries, Music & Musicals","DJs and industry insiders offer a backstage pass to the world of electronic dance music, reflecting on its radical origins and the future of the genre."
4802,s4803,Movie,Zoo,Shlok Sharma,"shashank arora, shweta tripathi, rahul kumar, gopal k. singh, yogesh kurme, prince daniel",India,2018-07-01,2018.0,TV-MA,94 min,"Dramas, Independent Movies, International Movies","A drug dealer starts having doubts about his trade as his brother, his client, and two rappers from the slums each battle their own secret addictions."
4803,s4804,Movie,Bill Burr: You People Are All the Same,Jay Karas,bill burr,United States,2018-06-30,2012.0,TV-MA,69 min,Stand-Up Comedy,"Funnyman Bill Burr takes the stage to uncork a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more."
4804,s4805,TV Show,Somewhere Between,Unknown,"paula patton, devon sawa, jr bourne, aria birch, catherine barroll, samantha ferris, imogen tear, daniel bacon, carmel amit, noel johansen, rebecca staab",United States,2018-06-30,2017.0,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries","A local news producer is given one chance to relive a deadly week and stop a serial killer. If she fails, she'll lose her daughter forever."
4805,s4806,Movie,The Maus,Yayo Herrero,"alma terzic, august wittgenstein, aleksandar seksan, sanin milavic, diana fernández pérez, ella jazz",Spain,2018-06-30,2017.0,TV-MA,90 min,"Horror Movies, Independent Movies, International Movies","While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced."
4806,s4807,Movie,Calibre,Matt Palmer,"jack lowden, martin mccann, tony curran, ian pirie, cameron jack",United Kingdom,2018-06-29,2018.0,TV-MA,101 min,"Dramas, International Movies, Thrillers",Two lifelong friends on a hunting trip in Scotland find their nerves – and their morals – ruthlessly tested after a harrowing turn of events.
4807,s4808,TV Show,Churchill’s Secret Agents: The New Recruits,Unknown,unknown,United Kingdom,2018-06-29,2018.0,TV-MA,1 Season,"British TV Shows, International TV Shows, Reality TV","In this history-steeped reality series, 14 contestants undergo the same rigorous four-day selection process as Britain's top-secret World War II spies."
4808,s4809,Movie,Jani Dueñas: Grandes fracasos de ayer y hoy,"Raúl Campos, Jan Suter",jani dueñas,Chile,2018-06-29,2018.0,TV-MA,77 min,Stand-Up Comedy,"Chilean comedian and personality Jani Dueñas pours out her feelings on issues that are all too universal, from aging to dieting to sex."
4809,s4810,TV Show,Kiss Me First,Unknown,"tallulah haddon, simona brown, matthew beard, matthew aubrey","United Kingdom, United States",2018-06-29,2018.0,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",A lonely young woman hooked on a virtual reality game befriends a party girl who leads her into a world of new thrills and dark secrets.
4810,s4811,Movie,Penalty Kick,Rodrigo Triana,"adrián uribe, julieth restrepo, carlos manuel vesga, josé sefami, mary paz mata, alicia sandoval, teresa monroy, eduardo ibarrola","Colombia, Mexico",2018-06-29,2018.0,TV-14,89 min,"Comedies, Dramas, International Movies","Convinced Mexico will lose the World Cup qualifier without him, a soccer superfan faces an impossible choice when family obligations stand in his way."
4811,s4812,Movie,Recovery Boys,Elaine McMillion Sheldon,unknown,United States,2018-06-29,2018.0,TV-MA,90 min,Documentaries,"In a region ravaged by opioid abuse, four young men in a farming-based rehab forge a bond as they try to reinvent their lives after years of addiction."
4812,s4813,Movie,TAU,Federico D'Alessandro,"maika monroe, ed skrein, gary oldman",United States,2018-06-29,2018.0,R,98 min,"Sci-Fi & Fantasy, Thrillers","Kidnapped by an inventor who uses her as a test subject to perfect his robotic AI, a street-smart young woman tries to escape her high-tech prison."
4813,s4814,TV Show,Hotel Transylvania,Unknown,"bryn mcauley, evany rosen, gage munroe, joseph motiki, dan chameroy, david berni, john mcgrath","United States, Canada",2018-06-26,2017.0,TV-Y7,1 Season,"Kids' TV, TV Comedies","With her dad away, Mavis is so ready for adventure – if strict Aunt Lydia doesn't stop her first. Set four years before the ""Hotel Transylvania"" film."
4814,s4815,Movie,W. Kamau Bell: Private School Negro,Shannon Hartman,w. kamau bell,United States,2018-06-26,2018.0,TV-MA,66 min,Stand-Up Comedy,"Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid."
4815,s4816,TV Show,Borges,Unknown,"thati lopes, antonio pedro tabet, karina ramil, rafael portugal, luis lobianco",Brazil,2018-06-25,2018.0,TV-MA,1 Season,"International TV Shows, TV Comedies","Left deeply in debt after their boss flees the country, four import company employees start producing online video content to keep themselves afloat."
4816,s4817,Movie,Expelled from Paradise,Seiji Mizushima,"rie kugimiya, wendee lee, shinichiro miki, steve blum, hiroshi kamiya, johnny yong bosch",Japan,2018-06-25,2014.0,TV-MA,103 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","In the wake of a global catastrophe, the human survivors are ""uploaded"" into a cyber network, but someone or something is infiltrating the system."
4817,s4818,Movie,"To Each, Her Own",Myriam Aziza,"sarah stern, jean-christophe folly, julia piaton, arié elmaleh, clémentine poidatz, stéphane debac, richard berry, catherine jacob",France,2018-06-24,2018.0,TV-MA,95 min,"Comedies, International Movies, LGBTQ Movies","Just as Simone works up the courage to tell her conservative Jewish family she's a lesbian, she finds herself attracted to a male Senegalese chef."
4818,s4819,TV Show,Life Sentence,Unknown,lucy hale,United States,2018-06-23,2018.0,TV-14,1 Season,TV Dramas,"Cured of what she thought was terminal cancer, Stella Abbott faces a slew of experiences – good and bad – resulting from years of ""living for today."""
4819,s4820,Movie,Brain on Fire,Gerard Barrett,"chloë grace moretz, thomas mann, richard armitage, jenny slate, carrie-anne moss, tyler perry, alex zahara","United States, Canada, Ireland",2018-06-22,2016.0,PG-13,89 min,"Dramas, Independent Movies, International Movies","Stricken with seizures, psychosis and memory loss, a young New York Post reporter visits doctor after doctor in search of an elusive diagnosis."
4820,s4821,Movie,Derren Brown: Miracle,Unknown,derren brown,United Kingdom,2018-06-22,2018.0,TV-MA,74 min,International Movies,"Illusionist Derren Brown reinvents the concept of ""faith healing” through a series of stunts that debunk the confines of fear, pain and disbelief."
4821,s4822,TV Show,Marvel's Luke Cage,Unknown,"mike colter, alfre woodard, rosario dawson, simone missick, mahershala ali, erik laray harvey, theo rossi, frank whaley, frankie faison, sonia braga, ron cephas jones",United States,2018-06-22,2018.0,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas","A hoodie-wearing, unbreakable ex-con fights to clear his name and save his neighborhood. He wasn't looking for a fight, but the people need a hero."
4822,s4823,Movie,Us and Them,Rene Liu,"jing boran, zhou dongyu, zhuangzhuang tian, qu zheming, zhang zixian",China,2018-06-22,2018.0,TV-MA,119 min,"Dramas, International Movies, Romantic Movies","Two strangers meet on a train and form a bond that evolves over the years. After a separation, they reconnect and reflect on their love for each other."
4823,s4824,Movie,Hannah Gadsby: Nanette,"Madeleine Parry, Jon Olb",hannah gadsby,Australia,2018-06-19,2018.0,TV-MA,70 min,Stand-Up Comedy,"Australian comic Hannah Gadsby reshapes standard stand-up by pairing punchlines with personal revelations on gender, sexuality and childhood turmoil."
4824,s4825,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,Unknown,"jesús zavala, ianis guerrero, mauro mauad, renato gutz, raúl briones, markin lópez, guillermo dorantes, martha claudia moreno, aldo escalante, sergio mayer, paola moreno, pedro miguel arce",United States,2018-06-18,2018.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Chava Iglesias's doting personal assistant Hugo Sánchez is tasked with leading Club de Cuervos to victory in Nicaragua – if only his mom will let him.
4825,s4826,Movie,Lust Stories,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee","vicky kaushal, bhumi pednekar, radhika apte, neha dhupia, manisha koirala, akash thosar, randeep jha, neil bhoopalam, jaideep ahlawat, sanjay kapoor, kiara advani",India,2018-06-15,2018.0,TV-MA,121 min,"Comedies, Dramas, International Movies","In the companion to 2013's ""Bombay Talkies,"" four short films by four of India's biggest directors explore love, sex and relationships in modern India."
4826,s4827,Movie,Maktub,Oded Raz,"guy amir, hanan savyon, itzik cohen, igal naor",Israel,2018-06-15,2018.0,TV-MA,106 min,"Comedies, International Movies","After surviving a bomb attack, two low-level mobsters in Jerusalem change their ways and set about making strangers' Wailing Wall prayers come true."
4827,s4828,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",unknown,Peru,2018-06-15,2017.0,TV-G,74 min,"Documentaries, International Movies","Four scientists offer a sweeping yet intimate exploration of Peru's majestic coastline by land, sea and air."
4828,s4829,Movie,Set It Up,Claire Scanlon,"zoey deutch, glen powell, lucy liu, taye diggs, meredith hagner, pete davidson, tituss burgess",United States,2018-06-15,2018.0,TV-MA,106 min,"Comedies, Romantic Movies","In desperate need of a break from the office, two beleaguered assistants team up to trick their workaholic bosses into falling in love."
4829,s4830,Movie,Sunday's Illness,Ramón Salazar,"bárbara lennie, susi sánchez, miguel ángel solá, richard bohringer",Spain,2018-06-15,2017.0,PG-13,113 min,"Dramas, Independent Movies, International Movies","Decades after being abandoned as a young child, Chiara finds her mother and asks her to spend 10 days together in a remote location."
4830,s4831,Movie,The last hour,Eduardo Mendoza de Echave,"pietro sibille, nidia bermejo, toño vega, tommy párraga, fausto molina, katerina d'onofrio, haysen percovich, emilram cossío, sandro calderón, tony dulzaidez","Chile, Peru",2018-06-15,2017.0,TV-MA,119 min,"Dramas, International Movies","In this compelling true story, two Peruvian detectives go undercover to locate and capture the elusive leader of the Shining Path guerrilla army."
4831,s4832,TV Show,True: Magical Friends,Unknown,"michela luci, jamie watson, anna claire bartlam, dante zee, eric peterson",Unknown,2018-06-15,2018.0,TV-Y,1 Season,Kids' TV,The power of friendship can solve any problem – and the Rainbow Kingdom's got plenty to go around. Cue Bartleby and True for the rescue!
4832,s4833,TV Show,True: Wonderful Wishes,Unknown,"michela luci, jamie watson, anna claire bartlam, dante zee, eric peterson",Unknown,2018-06-15,2018.0,TV-Y,1 Season,Kids' TV,Do-gooding True and Bartleby will go anywhere to make wishes come true – from the bottom of the Living Sea to the tip of Mount Tippy Tippy Top!
4833,s4834,Movie,Alex Strangelove,Craig Johnson,"daniel doheny, madeline weinstein, antonio marziale, daniel zolghadri, annie q., nik dodani, fred hechinger, kathryn erbe, isabella amara, sophie faulkenberry",United States,2018-06-08,2018.0,TV-MA,100 min,"Comedies, Dramas, Independent Movies",High school senior Alex Truelove's plan to lose his virginity to lovable girlfriend Claire goes awry when he meets the equally lovable Elliot.
4834,s4835,Movie,Ali's Wedding,Jeffrey Walker,"osamah sami, don hany, helana sawires, frances duca, majid shokor, rodney afif, ghazi alkinani, ryan corr",Australia,2018-06-08,2018.0,TV-MA,110 min,"Comedies, Independent Movies, International Movies","After telling a white lie that spins out of control, the son of an Iraqi-born cleric in Melbourne becomes torn between family duty and his own heart."
4835,s4836,Movie,Franco Escamilla: Por la anécdota,Ulises Valencia,franco escamilla,Mexico,2018-06-08,2018.0,TV-MA,66 min,Stand-Up Comedy,Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences – and he's willing to do anything for new material.
4836,s4837,TV Show,The Staircase,Unknown,unknown,France,2018-06-08,2018.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries","Accident or murder? After the mysterious death of his wife, author Michael Peterson watches his life go under the microscope."
4837,s4838,TV Show,The Night Shift,Unknown,"eoin macken, jill flint, freddy rodríguez, ken leung, brendan fehr, jeananne goossen, j.r. lemon, robert bailey jr., daniella alonso, catharine pilafas",United States,2018-06-07,2017.0,TV-14,4 Seasons,TV Dramas,"After returning from a dangerous tour of duty, an Army doctor finds that working the night shift at a San Antonio hospital can be treacherous, too."
4838,s4839,TV Show,Dinosaur King,Unknown,"megumi matsumoto, matsuri mizuguchi, tomoko kobashi, asuka tanii, seiko tamura, veronica taylor, sebastian arcelus, kether donohue, rachael lillis, madeleine blaustein",Japan,2018-06-02,2008.0,TV-Y7,2 Seasons,"Anime Series, Kids' TV","Aided by tablets found near a downed meteorite, Max, Rex and Zoe race the evil Alpha Gang as they travel the globe in search of living dinosaurs."
4839,s4840,Movie,B.A. Pass 2,Shadab Khan,"kritika sachdeva, sasho, sanghmitra hitaishi, indraneil sengupta, saurabh dubey, shubhangi latkar, sukhbir kaur lamba, arav chowdharry",India,2018-06-01,2017.0,TV-14,126 min,"Dramas, International Movies","A young woman eager to avoid an arranged marriage moves to Mumbai, where she learns hard truths about show business, life and love."
4840,s4841,Movie,Bad Genius,Nattawut Poonpiriya,"chutimon chuengcharoensukying, chanon santinatornkul, teeradon supapunpinyo, eisaya hosuwan, thaneth warakulnukroh, sarinrat thomas, ego mikitas, pasin kuansataporn, sahajak boonthanakit, kanjana vinaipanid",Thailand,2018-06-01,2017.0,TV-MA,130 min,"Dramas, International Movies, Thrillers",A top student gets pulled into a cheating racket with increasingly higher risks and even higher rewards. But she may lose much more than she gains.
4841,s4842,TV Show,November 13: Attack on Paris,Unknown,unknown,France,2018-06-01,2018.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows","Survivors and first responders share personal stories of anguish, kindness and bravery that unfolded amid the Paris terror attacks of Nov. 13, 2015."
4842,s4843,Movie,Outside In,Lynn Shelton,"jay duplass, edie falco, kaitlyn dever, ben schwartz, louis hobson, alycia delmore, pamela reed, matt malloy, aaron blakely",United States,2018-06-01,2018.0,TV-MA,110 min,"Dramas, Independent Movies","After serving time for a crime he didn’t commit, a 38-year-old man forms a complicated, life-altering bond with the woman who advocated for his early release."
4843,s4844,Movie,Pedal the World,Felix Starck,felix starck,Germany,2018-06-01,2015.0,TV-MA,85 min,"Documentaries, International Movies, Sports Movies","Over the course of one memorable and adventure-filled year, Felix Starck documents his 18,000-kilometer bicycle journey across 22 countries."
4844,s4845,TV Show,Unbreakable Kimmy Schmidt,Unknown,"ellie kemper, jane krakowski, tituss burgess, carol kane",United States,2018-05-30,2019.0,TV-14,4 Seasons,TV Comedies,"When a woman is rescued from a doomsday cult and lands in New York City, she must navigate a world she didn’t think even existed anymore."
4845,s4846,TV Show,Arrested Development,Unknown,"jason bateman, portia de rossi, will arnett, michael cera, alia shawkat, tony hale, david cross, jeffrey tambor, jessica walter, ron howard",United States,2018-05-29,2019.0,TV-MA,5 Seasons,TV Comedies,"It's the Emmy-winning story of a wealthy family that lost everything, and the one son who had no choice but to keep them all together."
4846,s4847,TV Show,The Break with Michelle Wolf,Unknown,unknown,United States,2018-05-27,2018.0,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",Nobody's safe as Michelle Wolf unapologetically takes aim in this weekly topical show that blends sketches with live comedy and in-studio guests.
4847,s4848,Movie,Sara's Notebook,Norberto López Amado,"belén rueda, marian álvarez, iván mendes, manolo cardona, nick devlin, florin opritescu",Spain,2018-05-26,2018.0,TV-MA,117 min,"Dramas, International Movies, Thrillers","A naive Madrid lawyer travels to Africa to search for her younger sister, who has gone missing in a part of Congo plagued by violence and strife."
4848,s4849,TV Show,Something in the Rain,Unknown,"son ye-jin, jung hae-in, jang so-yeon",South Korea,2018-05-26,2018.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Reunited with her best friend’s younger brother, who’s back from a stint abroad, a recently dumped career woman begins to see him in a new light."
4849,s4850,Movie,Fernando Sanjiao: Hombre,"Raúl Campos, Jan Suter",fernando sanjiao,Argentina,2018-05-25,2018.0,TV-MA,63 min,Stand-Up Comedy,Argentine actor and comedian Fernando Sanjiao uses humor and impersonations to explore the concepts of masculinity and fatherhood in modern times.
4850,s4851,Movie,Ibiza,Alex Richanbach,"gillian jacobs, vanessa bayer, phoebe robinson, richard madden, michaela watkins, félix gómez",United States,2018-05-25,2018.0,TV-MA,94 min,"Comedies, Romantic Movies","When Harper is sent to Spain for an important work meeting, her hard-partying friends tag along and convince her to pursue a fling with a famous DJ."
4851,s4852,Movie,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Marcus Raboy,"steve martin, martin short",United States,2018-05-25,2018.0,TV-14,74 min,Stand-Up Comedy,"Longtime pals and showbiz icons Steve Martin and Martin Short share countless quips, catchy tunes and hilarious stories about their lives in comedy."
4852,s4853,TV Show,Trollhunters,Unknown,"kelsey grammer, anton yelchin, charlie saxton, lexi medrano, fred tatasciore, clancy brown, mark hamill, ron perlman, steven yeun, amy landecker, jonathan hyde, anjelica huston, lena headey, david bradley, tom kenny, laraine newman, grey griffin, james purefoy","United States, Mexico",2018-05-25,2018.0,TV-Y7,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","After uncovering a mysterious amulet, an average teen assumes an unlikely destiny and sets out to save two worlds. Created by Guillermo del Toro."
4853,s4854,TV Show,Mob Psycho 100,Unknown,"tatsuomi hamada, kazuki namioka, yuki yoda, ayumu mochizuki, atsushi arai, akio otsuka, moro morooka",Japan,2018-05-22,2018.0,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies","There's an organization gathering espers for a nefarious purpose. Powerful psychic Mob, however, is just trying to be the protagonist of his own life."
4854,s4855,Movie,Tig Notaro Happy To Be Here,Tig Notaro,tig notaro,United States,2018-05-22,2018.0,TV-14,58 min,Stand-Up Comedy,"Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more."
4855,s4856,Movie,Catching Feelings,Kagiso Lediga,"kagiso lediga, pearl thusi, akin omotoso, andrew buckland",South Africa,2018-05-18,2018.0,TV-MA,117 min,"Comedies, International Movies, Romantic Movies","Amid growing tensions in their marriage, a Johannesburg professor and his journalist wife find their lives upended by a famous, hard-partying author."
4856,s4857,TV Show,Dance & Sing with True,Unknown,"michela luci, jamie watson, anna claire bartlam, dante zee, eric peterson",Unknown,2018-05-18,2018.0,TV-Y,1 Season,Kids' TV,"True and her friends are making music – and they want you to dance and sing along. So cut loose, silly goose! These fun beats are totally sweet."
4857,s4858,TV Show,Inspector Gadget,Unknown,"ivan sherry, tara strong, martin roach, scott mccord, lyon smith, derek mcgrath","Canada, United States, France",2018-05-18,2017.0,TV-Y7,4 Seasons,"Crime TV Shows, Kids' TV, TV Comedies","Inspector Gadget is back and must face his old enemy, the evil Dr. Claw, who has reactivated MAD, his global crime syndicate."
4858,s4859,Movie,Katt Williams: American Hustle (The Movie),Brit McAdams,"katt williams, da brat, snoop dogg, tamala jones, jeremy piven, ludacris, melanie comarcho, red grant, alphonso mcauley, damaine radcliff, taran killam",United States,2018-05-17,2007.0,TV-MA,89 min,Stand-Up Comedy,"An aspiring actor leaves Hollywood and takes to the road to do stand-up after he's cast in a series of increasingly stereotypical ""black"" roles."
4859,s4860,Movie,Food on the Go,Mercedes Cordova,unknown,"Argentina, Italy",2018-05-16,2017.0,TV-MA,66 min,"Documentaries, International Movies","Epicureans and experts trace the migration of Italian cuisine and its evolution in the Americas, delving into the ideas of origin, diaspora and heritage."
4860,s4861,Movie,Aiyaary,Neeraj Pandey,"sidharth malhotra, manoj bajpayee, rakul preet singh, pooja chopra, adil hussain, kumud mishra, naseeruddin shah, anupam kher, vikram gokhale, juhi babbar",India,2018-05-15,2018.0,TV-MA,158 min,"Action & Adventure, Dramas, International Movies","When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs."
4861,s4862,Movie,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Hayao Miyazaki,"yasuo yamada, kiyoshi kobayashi, eiko masuyama, makio inoue, goro naya, sumi shimamoto, taro ishida, kohei miyauchi, ichiro nagai",Japan,2018-05-15,1979.0,PG-13,100 min,"Action & Adventure, Anime Features, Classic Movies","Lupin, his sidekick, Jigen, and the samurai warrior Goemon set out to take over an evil counterfeit operation at Count Cagliostro's fortress."
4862,s4863,TV Show,Saint Seiya: The Lost Canvas,Unknown,"tetsuya kakihara, hiro shimono, aya hirano, atsushi abe, sanae kobayashi, kenta miyake, tomohiro tsuboi, nana mizuki, shigeru chiba",Japan,2018-05-15,2009.0,TV-MA,1 Season,"Anime Series, International TV Shows",This anime adventure follows the battle between a saint of Athena and an avatar of Hades who's working on a painting that could destroy the world.
4863,s4864,Movie,Ali Wong: Hard Knock Wife,Jay Karas,ali wong,United States,2018-05-13,2018.0,TV-MA,64 min,Stand-Up Comedy,"Two years after the hit ""Baby Cobra,"" Ali Wong is back with another baby bump – and a torrent of hilarious truths about marriage and motherhood."
4864,s4865,Movie,Spivak,"Anthony Abrams, Adam Larson Broder","michael bacall, maggie lawson, elden henson, robert kazinsky, mark webber, chloe wepper",United States,2018-05-12,2017.0,TV-MA,92 min,"Comedies, Independent Movies",Struggling writer Wally Spivak is stuck in a rut – until he meets an engaged couple and starts to see life in a whole new way.
4865,s4866,TV Show,Bill Nye Saves the World,Unknown,"bill nye, karlie kloss, derek muller, emily calandrelli, nazeem hussain, joanna hausmann",United States,2018-05-11,2018.0,TV-14,3 Seasons,Stand-Up Comedy & Talk Shows,Emmy-winning host Bill Nye brings experts and famous guests to his lab for a talk show exploring scientific issues that touch our lives.
4866,s4867,Movie,Carlos Ballarta: Furia Ñera,"Raúl Campos, Jan Suter",carlos ballarta,Mexico,2018-05-11,2018.0,TV-MA,63 min,Stand-Up Comedy,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.
4867,s4868,TV Show,Evil Genius,"Trey Borzillieri, Barbara Schroeder",unknown,United States,2018-05-11,2018.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck – and gets weirder from there.
4868,s4869,Movie,The Kissing Booth,Vince Marcello,"joey king, joel courtney, jacob elordi, molly ringwald","United Kingdom, United States",2018-05-11,2018.0,TV-14,105 min,"Comedies, Romantic Movies","When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend."
4869,s4870,TV Show,The Who Was? Show,Unknown,"haley tju, adam hochstetter, kirrilee berger, lilla crawford, bentley green, zach timson, andrew daly, h. jon benjamin",United States,2018-05-11,2018.0,TV-PG,1 Season,"Kids' TV, TV Comedies",Fresh voices bring some of the most famous names in history to life. A live-action sketch comedy show based on the series of best-selling books.
4870,s4871,Movie,Hari Kondabolu: Warn Your Relatives,Bobcat Goldthwait,hari kondabolu,United States,2018-05-08,2018.0,TV-MA,67 min,Stand-Up Comedy,"Hari Kondabolu breaks down identity politics, celebrity encounters, his mango obsession and more in an unpredictable stand-up comedy special."
4871,s4872,Movie,My Fuhrer,Dani Levy,"helge schneider, ulrich mühe, sylvester groth, adriana altaras, stefan kurt, ulrich noethen, lambert hamel, udo kroschwald, torsten michaelis, axel werner",Germany,2018-05-07,2007.0,TV-14,91 min,"Comedies, International Movies",Germany's most celebrated actor is commissioned by Nazi propagandist Joseph Goebbels to prepare the leader of the Third Reich to deliver a speech.
4872,s4873,Movie,Family Blood,Sonny Mallhi,"james ransone, vinessa shaw, ajiona alexus, colin ford",United States,2018-05-05,2018.0,TV-MA,92 min,Horror Movies,"A former addict moves to a new city with her children for a fresh start, but her struggle soon takes on an unexpected, supernatural dimension."
4873,s4874,Movie,Pup Star: World Tour,Robert Vince,"jed ress, makenzie moss, denisse ojeda, reggie de leon, david deluise, kaitlyn maher, jorge diaz, george newbern, diedrich bader, mackenzie sol","Canada, Japan, United States",2018-05-05,2018.0,G,87 min,"Children & Family Movies, Comedies, Music & Musicals","Talented pooches from around the world compete to be the next Pup Star, but behind-the-scenes schemes threaten to ruin the fun."
4874,s4875,TV Show,A Little Help with Carol Burnett,Unknown,"carol burnett, russell peters, mark cuban, taraji p. henson, brittany snow, wanda sykes, derek hough, billy eichner, lisa kudrow, candace cameron bure, dj khaled, tony hale, julie bowen",United States,2018-05-04,2018.0,TV-G,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","Comedy icon Carol Burnett returns to TV with a panel of clever kids, who help adults and celebrity guests solve their problems with brutal honesty."
4875,s4876,Movie,Anon,Andrew Niccol,"clive owen, amanda seyfried, colm feore, sonya walger, mark o'brien, joe pingue, iddo goldberg, sebastian pigott, rachel roberts, ethan tavares","United Kingdom, Canada, United States, Germany",2018-05-04,2018.0,TV-MA,100 min,"Dramas, Sci-Fi & Fantasy, Thrillers","In a future where technology has rendered privacy obsolete, a detective investigates a serial assassin who has been deleted from all visual records."
4876,s4877,Movie,Dany Boon: Des Hauts De France,Isabelle Nanty,dany boon,France,2018-05-04,2018.0,TV-MA,113 min,Stand-Up Comedy,"In an eclectic one-man show, French superstar Dany Boon reflects on his homeland, his first comedy gig and the challenges of parenting hostile teens."
4877,s4878,Movie,End Game,"Rob Epstein, Jeffrey Friedman",unknown,United States,2018-05-04,2018.0,TV-PG,40 min,Documentaries,"Facing an inevitable outcome, terminally ill patients meet extraordinary medical practitioners seeking to change our approach to life and death."
4878,s4879,Movie,Forgive Us Our Debts,Antonio Morabito,"marco giallini, claudio santamaria, jerzy stuhr, flonja kodheli","Italy, Switzerland, Albania, Poland",2018-05-04,2018.0,TV-MA,105 min,"Dramas, International Movies","Threatened by creditors, a newly unemployed man agrees to work for a debt collector, but soon discovers his deal with the devil has unexpected costs."
4879,s4880,TV Show,Kong: King of the Apes,Unknown,"lee tockar, sam vincent, alessandro juliani, tabitha st. germain, kathleen barr, viv leacock, shannon chan-kent, vincent tong","United States, Japan, Canada",2018-05-04,2018.0,TV-Y7,2 Seasons,Kids' TV,"In 2050, an evil scientist is about to unleash an army of robotic dinosaurs. Now it's up to Kong and friends to fight back and save the day."
4880,s4881,Movie,Lo más sencillo es complicarlo todo,Rene Bueno,"danna paola, marjorie de sousa, alosian vivancos, daniela wong, lalo brito, eduardo tanús, paulina matos, fernando sarfati, lorena san martín, consuelo vega",Mexico,2018-05-04,2018.0,TV-14,94 min,"Comedies, International Movies, Romantic Movies","When a 17-year-old learns the TV news host she pines for is engaged, she and her best friend launch an elaborate plan to prevent his marriage."
4881,s4882,Movie,Manhunt,John Woo,"zhang hanyu, masaharu fukuyama, qi wei, ji-won ha, jun kunimura, angeles woo, nanami sakuraba","China, Hong Kong",2018-05-04,2017.0,TV-MA,109 min,"Action & Adventure, International Movies",A Chinese pharmaceutical lawyer framed for a vile crime teams up with a sharp-witted Japanese detective to stop a dangerous corporate plot.
